payment_id,trip_id,amount,method,status,paid_at
10008,11936,22.75,wallet,success,2023-08-12 15:39:23
10009,11937,92.68,card,success,2022-05-13 18:41:24
10010,11938,33.74,card,success,2023-01-18 16:13:55
10011,11939,36.99,card,success,2022-02-08 01:52:28
10012,11940,15.38,cash,success,2023-11-08 22:59:03
10013,11941,47.4,wallet,success,2022-06-19 23:00:05
10014,11942,22.32,wallet,success,2023-11-26 14:30:41
10015,11943,24.34,card,success,2022-12-04 02:45:22
10016,11944,9.6,wallet,success,2022-09-09 17:09:48
10017,11946,62.72,wallet,success,2022-10-21 13:54:40
10018,11947,10.9,card,success,2024-01-17 05:12:17
10019,11948,38.63,wallet,success,2024-01-02 06:45:30
10020,11949,66.55,wallet,success,2023-04-16 16:55:56
10021,11950,42.36,card,failed,2022-07-30 06:51:36
10022,11951,9.04,cash,success,2022-04-29 21:09:00
10023,11952,51.65,cash,success,2022-10-27 14:47:46
10024,11953,15.91,card,success,2022-06-07 03:14:56
10025,11954,7.12,cash,success,2023-03-31 05:37:05
10026,11955,14.31,wallet,success,2023-02-26 10:25:22
10027,11956,18.56,cash,success,2024-01-01 23:21:46
10028,11957,34.31,card,success,2022-08-27 15:05:31
10029,11959,38.8,wallet,success,2023-06-20 10:29:55
10030,11960,59.94,card,success,2023-07-21 18:40:24
10031,11961,62.51,card,success,2023-02-02 18:16:32
10032,11963,65.11,cash,success,2024-04-28 20:43:06
10033,11964,9.41,card,success,2023-01-12 05:19:16
10034,11965,35.65,cash,success,2023-04-04 16:15:59
10035,11966,10.21,card,success,2023-11-29 19:37:54
10036,11967,7.43,cash,success,2023-11-03 04:54:35
10037,11969,35.3,card,success,2024-04-30 04:35:03
10038,11970,6.76,cash,success,2022-11-15 05:23:53
10039,11971,8.56,wallet,success,2022-10-21 01:01:26
10040,11972,31.07,cash,success,2022-07-21 13:52:25
10041,11973,8.7,card,success,2022-03-14 14:30:53
10042,11974,25.38,card,success,2024-02-16 16:54:23
10043,11975,77.78,card,success,2023-03-17 02:18:30
10044,11976,44.94,cash,success,2023-06-06 05:51:46
10045,11977,22.79,card,success,2022-05-15 11:11:33
10046,11978,21.31,card,success,2022-11-10 07:58:25
10047,11979,26.89,card,success,2022-09-20 15:15:58
10048,11980,43.39,wallet,success,2022-10-02 02:41:53
10049,11982,19.24,card,success,2023-03-09 01:47:04
10050,11983,40.74,wallet,success,2022-01-18 12:38:56
10051,11984,34.98,card,success,2023-02-09 14:18:25
10052,11986,20.89,cash,success,2022-11-23 10:34:18
10053,11988,4.23,card,success,2022-06-26 02:52:03
10054,11989,58.17,card,success,2023-08-02 17:23:07
10055,11990,9.66,wallet,success,2024-03-11 16:24:00
10056,11991,38.81,wallet,success,2023-07-22 05:18:58
10057,11993,39.95,card,success,2024-01-11 03:29:32
10058,11994,51.7,card,success,2023-07-17 23:32:43
10059,11995,18.83,card,success,2022-11-20 03:27:43
10060,11996,12.71,wallet,success,2023-05-01 15:38:22
10061,11997,35.24,card,success,2023-08-01 02:09:49
10062,11999,17.99,wallet,success,2023-07-20 23:25:28
10063,12000,14.41,cash,success,2022-10-01 13:47:52
10064,12001,25.1,wallet,success,2022-07-03 05:28:13
10065,12004,15.58,card,success,2024-04-20 08:13:35
10066,12005,73.56,cash,success,2023-08-03 09:38:30
10067,12006,33.27,card,success,2023-03-06 06:43:22
10068,12007,13.87,wallet,success,2023-05-26 11:54:01
10069,12009,40.73,wallet,success,2024-05-10 03:37:48
10070,12010,45.69,wallet,success,2023-11-10 08:03:14
10071,12011,15.25,wallet,success,2023-05-08 16:02:05
10072,12012,31.18,wallet,success,2022-11-25 07:31:39
10073,12013,15.68,wallet,success,2023-11-05 03:36:50
10074,12014,32.01,wallet,success,2022-04-15 12:58:20
10075,12015,34.52,card,success,2024-05-17 15:00:21
10076,12017,28.88,wallet,success,2022-04-02 06:29:06
10077,12018,53.77,card,success,2023-02-26 01:22:16
10078,12020,55.29,card,success,2022-01-13 15:59:35
10079,12022,5.7,card,success,2022-05-27 10:16:14
10080,12023,44.05,wallet,refunded,2023-02-27 10:09:54
10081,12024,20.72,cash,refunded,2023-04-05 00:46:38
10082,12025,11.76,wallet,failed,2022-06-01 14:40:31
10083,12026,44.03,card,success,2024-02-03 04:58:09
10084,12027,8.73,cash,success,2022-01-29 19:55:04
10085,12028,49.62,cash,success,2022-07-18 22:11:36
10086,12029,52.54,card,success,2022-10-02 15:45:54
10087,12031,19.99,card,success,2024-06-21 11:42:30
10088,12032,11.44,cash,success,2024-06-06 03:01:42
10089,12033,16.16,cash,success,2022-03-02 03:06:03
10090,12034,10.14,wallet,success,2023-08-09 10:08:06
10091,12035,44.23,cash,success,2023-01-27 10:42:33
10092,12036,29.82,cash,success,2023-10-03 06:17:13
10093,12037,78.37,card,success,2023-01-17 20:50:20
10094,12039,123.93,wallet,success,2022-01-27 18:14:22
10095,12040,18.31,cash,success,2022-08-03 22:15:00
10096,12041,29.43,cash,success,2022-08-22 02:36:15
10097,12042,11.38,card,success,2022-10-30 14:59:50
10098,12044,49.87,card,success,2023-09-23 18:20:12
10099,12045,28.34,card,success,2022-08-09 01:55:59
10100,12046,41.8,wallet,success,2023-08-27 18:41:16
10101,12047,10.12,card,success,2022-07-25 23:23:06
10102,12048,26.33,card,success,2024-06-26 07:55:02
10103,12049,7.64,wallet,success,2022-11-22 20:17:21
10104,12050,79.76,cash,success,2024-03-03 14:44:56
10105,12051,10.72,card,success,2023-05-05 08:01:11
10106,12054,112.06,wallet,success,2023-08-03 09:16:11
10107,12055,32.03,card,success,2024-05-17 17:16:10
10108,12056,40.53,card,success,2023-12-01 21:32:38
10109,12057,54.37,wallet,success,2022-06-25 02:07:32
10110,12058,8.56,wallet,success,2023-07-18 13:55:48
10111,12059,35.39,cash,success,2022-08-14 01:28:02
10112,12060,24.05,wallet,success,2022-05-02 20:53:26
10113,12061,37.84,cash,success,2022-01-12 16:59:58
10114,12062,16.6,card,success,2022-04-04 10:10:30
10115,12063,117.38,wallet,success,2022-10-13 19:53:12
10116,12064,7.41,cash,success,2022-04-03 11:44:47
10117,12065,46.77,card,success,2023-03-19 03:34:28
10118,12067,31.02,card,success,2022-02-11 06:36:44
10119,12068,5.99,card,success,2024-05-04 11:03:49
10120,12070,13.24,wallet,success,2024-01-22 14:43:46
10121,12071,11.34,cash,success,2023-02-07 13:02:20
10122,12072,74.56,card,success,2023-11-10 02:14:58
10123,12073,29.47,wallet,success,2022-05-26 19:26:58
10124,12074,17.22,wallet,success,2022-07-01 17:03:02
10125,12076,46.14,wallet,success,2023-07-21 15:59:11
10126,12077,33.03,cash,success,2022-10-19 07:34:19
10127,12078,71.48,wallet,success,2022-12-28 18:10:12
10128,12079,7.43,card,success,2022-02-10 23:20:02
10129,12080,46.57,cash,success,2024-03-21 22:30:25
10130,12081,58.04,card,success,2023-04-15 03:46:36
10131,12082,44.33,cash,success,2022-11-29 11:32:41
10132,12083,15.64,card,success,2023-10-28 06:45:24
10133,12084,32.22,wallet,success,2023-03-12 22:40:07
10134,12085,16.56,card,success,2023-11-01 10:48:15
10135,12086,39.59,cash,success,2022-06-19 19:54:36
10136,12088,33.58,card,success,2024-06-29 13:41:02
10137,12089,13.23,card,success,2023-03-29 12:24:20
10138,12090,41.77,card,success,2023-05-24 12:57:51
10139,12091,52.0,cash,success,2022-03-18 13:00:06
10140,12092,70.57,wallet,success,2022-08-17 08:40:45
10141,12093,10.74,card,success,2022-09-05 21:19:40
10142,12094,18.3,cash,success,2023-02-16 11:43:02
10143,12095,8.6,card,success,2022-09-20 17:09:59
10144,12096,60.4,wallet,success,2024-05-27 07:23:51
10145,12097,64.53,wallet,success,2022-07-04 19:57:54
10146,12098,35.15,card,success,2023-05-10 23:10:08
10147,12100,6.73,wallet,success,2024-01-02 01:44:04
10148,12103,25.6,wallet,success,2023-04-05 23:17:43
10149,12104,40.8,wallet,success,2023-03-17 12:00:55
10150,12105,51.38,wallet,success,2023-08-31 22:00:49
10151,12106,28.41,cash,success,2024-04-24 02:54:24
10152,12107,35.26,cash,success,2022-10-05 01:40:27
10153,12108,20.39,card,success,2022-09-08 01:35:41
10154,12109,13.59,cash,success,2023-12-01 08:20:15
10155,12110,19.49,cash,success,2024-03-29 08:32:59
10156,12111,27.13,card,success,2023-01-07 18:11:59
10157,12112,16.11,wallet,success,2022-04-14 19:59:38
10158,12113,34.39,card,success,2022-07-30 04:18:27
10159,12115,16.03,wallet,success,2023-04-03 10:59:13
10160,12116,19.71,wallet,success,2024-02-24 21:11:06
10161,12117,45.64,cash,success,2023-01-31 07:09:16
10162,12118,18.32,cash,success,2023-04-09 18:12:16
10163,12119,21.58,card,success,2023-06-29 07:04:03
10164,12120,9.53,card,success,2022-06-05 23:34:17
10165,12121,8.59,card,success,2022-11-21 04:24:21
10166,12123,27.95,cash,success,2022-12-30 22:02:47
10167,12124,41.32,wallet,success,2023-07-28 10:52:04
10168,12125,15.98,wallet,success,2024-04-28 22:56:25
10169,12126,35.96,wallet,success,2023-02-12 11:39:17
10170,12127,10.7,cash,success,2024-04-28 16:33:38
10171,12129,25.57,card,success,2023-07-10 07:38:33
10172,12130,9.24,wallet,success,2023-12-27 13:54:01
10173,12131,103.36,cash,success,2024-03-08 02:46:25
10174,12132,10.83,cash,success,2023-01-31 10:32:23
10175,12134,11.86,wallet,success,2024-02-21 02:51:41
10176,12135,7.71,card,success,2022-02-24 22:20:49
10177,12136,75.28,card,success,2024-03-25 12:04:16
10178,12137,51.0,card,success,2023-05-31 05:07:05
10179,12138,55.42,wallet,success,2022-08-08 21:26:16
10180,12139,3.85,wallet,success,2024-05-14 20:31:45
10181,12140,69.36,wallet,failed,2022-02-26 19:39:59
10182,12141,32.47,wallet,success,2022-05-30 12:04:12
10183,12142,79.56,wallet,success,2023-10-01 02:33:24
10184,12144,46.55,wallet,success,2022-01-08 14:20:35
10185,12146,62.67,cash,failed,2022-03-22 12:14:03
10186,12147,42.44,card,success,2023-04-16 15:03:38
10187,12148,4.62,card,success,2023-05-29 14:24:15
10188,12149,42.27,card,success,2023-06-12 12:03:14
10189,12150,41.39,cash,success,2023-12-28 00:12:58
10190,12151,10.27,wallet,success,2022-04-09 03:46:53
10191,12152,52.73,card,success,2022-01-19 05:31:32
10192,12153,14.58,cash,success,2023-10-26 22:38:06
10193,12154,14.71,wallet,success,2022-08-06 05:30:43
10194,12156,12.79,cash,success,2024-06-09 20:47:34
10195,12158,22.8,card,success,2022-07-05 10:43:22
10196,12159,9.87,wallet,success,2022-07-08 00:06:18
10197,12160,96.81,cash,success,2024-02-07 20:24:09
10198,12161,35.84,cash,success,2024-06-17 05:38:39
10199,12162,48.22,wallet,success,2022-10-17 00:15:54
10200,12163,41.74,cash,success,2022-09-11 10:16:39
10201,12165,23.38,wallet,success,2022-04-16 08:31:47
10202,12166,37.04,card,success,2023-02-02 21:38:14
10203,12167,54.17,wallet,success,2023-02-19 20:55:09
10204,12168,13.28,cash,success,2024-01-28 15:51:42
10205,12169,38.36,wallet,success,2022-09-16 04:48:42
10206,12170,36.11,card,success,2024-03-17 17:56:08
10207,12173,40.81,card,success,2022-03-23 16:27:32
10208,12174,44.52,cash,success,2024-06-01 21:50:45
10209,12175,35.82,wallet,success,2022-07-13 15:43:40
10210,12176,7.11,wallet,success,2024-03-30 09:41:06
10211,12177,70.9,wallet,success,2022-06-09 19:12:29
10212,12178,40.09,card,success,2023-12-31 20:43:58
10213,12179,54.11,cash,success,2022-09-21 05:57:42
10214,12180,21.48,wallet,success,2023-08-08 12:04:49
10215,12181,14.28,wallet,success,2022-09-28 14:27:34
10216,12183,154.81,cash,success,2022-10-14 08:50:31
10217,12186,15.89,wallet,success,2022-11-13 08:12:14
10218,12187,38.09,wallet,success,2022-05-10 23:53:23
10219,12188,26.31,card,success,2023-03-17 18:55:05
10220,12189,9.8,wallet,success,2024-01-23 02:58:03
10221,12191,13.88,cash,success,2024-06-19 00:00:16
10222,12193,29.22,cash,success,2023-12-12 17:46:43
10223,12194,6.0,wallet,success,2022-01-29 10:24:03
10224,12195,41.1,cash,success,2024-03-24 01:52:23
10225,12196,35.73,card,success,2023-05-26 05:16:57
10226,12198,30.95,card,success,2024-02-06 00:01:05
10227,12199,23.31,card,success,2023-10-24 14:35:20
10228,12200,136.0,card,success,2022-02-16 19:18:14
10229,12201,14.47,wallet,success,2024-06-20 21:59:55
10230,12202,21.26,card,success,2023-11-26 09:43:13
10231,12203,7.5,cash,success,2022-03-24 23:35:04
10232,12205,17.24,card,success,2024-04-12 02:33:09
10233,12207,71.8,card,success,2023-12-20 02:40:11
10234,12208,118.02,card,success,2023-04-28 22:51:45
10235,12209,39.59,card,refunded,2023-06-28 17:35:59
10236,12210,94.17,wallet,success,2022-03-28 20:33:00
10237,12211,18.86,cash,success,2022-03-21 10:19:16
10238,12212,40.24,card,success,2023-08-18 10:38:42
10239,12214,45.27,wallet,success,2024-06-09 19:37:46
10240,12215,9.19,cash,success,2023-03-24 11:08:01
10241,12216,34.59,wallet,success,2022-10-15 23:58:58
10242,12217,9.79,wallet,success,2022-04-05 07:23:51
10243,12218,25.38,card,success,2022-03-09 03:43:15
10244,12220,38.14,wallet,success,2023-03-29 14:40:38
10245,12221,65.02,card,success,2022-06-30 21:09:51
10246,12222,8.9,wallet,success,2022-06-11 08:14:16
10247,12223,6.62,card,success,2022-01-30 08:02:54
10248,12224,34.96,cash,success,2023-09-30 13:32:57
10249,12225,33.24,wallet,success,2024-03-21 05:18:05
10250,12226,25.79,card,success,2022-03-27 13:55:00
10251,12227,42.9,cash,success,2023-01-04 00:37:13
10252,12228,7.92,cash,success,2023-05-03 04:57:44
10253,12229,21.95,wallet,success,2022-11-06 17:46:32
10254,12230,71.27,wallet,success,2024-02-29 09:15:53
10255,12232,4.83,card,success,2023-02-24 09:33:32
10256,12233,33.82,wallet,success,2023-10-02 17:20:22
10257,12234,48.63,cash,success,2024-04-12 19:02:25
10258,12235,30.37,card,success,2022-04-01 06:00:09
10259,12236,15.22,card,success,2024-04-20 06:14:54
10260,12238,47.0,wallet,success,2023-10-18 05:54:19
10261,12239,37.78,card,success,2023-11-23 10:03:16
10262,12240,41.04,card,success,2024-02-25 19:48:50
10263,12241,37.22,cash,success,2022-07-27 14:39:10
10264,12242,57.84,card,success,2023-04-27 21:01:41
10265,12243,13.56,wallet,success,2023-04-13 03:07:36
10266,12245,33.42,card,success,2023-03-09 16:55:20
10267,12246,10.6,card,success,2022-03-07 05:17:36
10268,12247,96.75,wallet,success,2023-04-13 20:24:50
10269,12248,38.47,cash,success,2024-02-17 02:21:30
10270,12249,48.11,wallet,success,2023-03-01 00:44:32
10271,12250,11.79,wallet,success,2024-01-02 13:08:57
10272,12251,16.19,cash,success,2024-04-08 10:05:10
10273,12252,45.51,wallet,success,2023-07-20 18:27:25
10274,12254,91.73,cash,success,2022-08-02 08:18:40
10275,12255,40.34,card,success,2023-05-15 14:43:24
10276,12256,44.31,cash,success,2024-06-03 01:32:59
10277,12257,34.33,card,success,2023-06-29 11:37:41
10278,12258,12.38,card,success,2022-02-17 22:41:49
10279,12259,18.62,card,success,2022-12-19 17:07:24
10280,12260,132.42,card,success,2024-05-15 18:43:45
10281,12261,32.35,wallet,success,2023-08-18 06:48:44
10282,12263,15.98,cash,success,2023-06-07 14:58:46
10283,12264,35.22,wallet,success,2022-10-05 14:07:45
10284,12265,24.82,card,success,2022-08-23 10:46:18
10285,12266,65.54,card,success,2022-04-27 19:47:40
10286,12267,14.7,card,success,2023-02-11 21:42:48
10287,12268,123.44,wallet,success,2023-12-27 19:54:05
10288,12269,28.0,card,success,2024-01-13 15:35:19
10289,12270,50.93,card,success,2022-12-15 22:08:26
10290,12271,82.09,wallet,success,2024-06-11 19:48:06
10291,12272,13.05,card,success,2022-07-10 16:18:00
10292,12273,5.75,wallet,success,2024-02-07 06:30:28
10293,12274,11.17,wallet,success,2022-07-09 10:57:09
10294,12275,101.53,cash,success,2022-09-09 09:09:32
10295,12276,9.27,card,success,2023-04-13 06:35:50
10296,12278,11.48,wallet,success,2024-04-05 01:53:09
10297,12279,63.99,card,success,2022-12-22 18:14:02
10298,12280,40.05,wallet,success,2023-01-29 11:43:28
10299,12281,8.51,card,success,2022-08-21 06:16:06
10300,12282,45.67,card,success,2022-04-28 14:36:28
10301,12283,31.81,card,success,2024-05-18 19:45:08
10302,12285,12.25,cash,success,2023-06-12 06:10:38
10303,12286,45.82,card,success,2023-07-23 01:55:55
10304,12287,40.02,card,success,2022-02-03 16:25:08
10305,12288,21.68,card,success,2022-03-18 11:37:41
10306,12289,39.48,card,success,2023-05-31 06:59:54
10307,12290,11.68,cash,success,2022-04-02 09:38:04
10308,12291,11.41,card,success,2023-11-13 07:12:43
10309,12292,18.21,cash,success,2024-06-26 06:43:55
10310,12293,65.54,card,success,2022-06-20 15:35:22
10311,12294,22.65,card,success,2022-01-29 19:03:46
10312,12295,4.53,cash,failed,2022-03-27 00:25:23
10313,12296,26.77,wallet,success,2022-09-28 11:45:59
10314,12297,8.71,card,success,2023-05-13 04:04:52
10315,12298,125.91,card,success,2022-08-30 09:03:41
10316,12299,37.79,cash,success,2022-04-06 10:15:47
10317,12300,77.95,wallet,success,2023-10-20 20:23:14
10318,12301,63.13,wallet,success,2024-04-28 06:38:00
10319,12302,42.48,cash,failed,2022-03-20 18:05:49
10320,12303,45.92,wallet,success,2023-11-01 22:27:48
10321,12304,10.18,wallet,success,2022-02-19 15:59:56
10322,12305,7.36,cash,success,2023-12-16 11:51:09
10323,12306,9.72,card,success,2023-08-27 00:34:32
10324,12309,13.64,cash,success,2022-01-12 03:57:25
10325,12310,37.65,card,success,2023-05-01 15:30:23
10326,12311,21.93,cash,success,2022-07-17 02:27:15
10327,12312,27.08,cash,success,2023-02-18 02:11:43
10328,12314,11.83,wallet,success,2023-05-29 21:14:37
10329,12315,39.16,card,success,2023-01-08 20:07:56
10330,12317,26.34,wallet,success,2022-04-04 02:02:38
10331,12318,34.51,card,success,2024-01-25 13:08:34
10332,12319,35.58,card,success,2023-04-03 05:08:30
10333,12320,6.08,card,success,2024-05-25 12:14:36
10334,12321,52.56,cash,success,2022-05-17 05:27:59
10335,12323,30.53,cash,success,2024-02-15 20:17:26
10336,12324,32.0,cash,success,2023-04-12 10:13:33
10337,12326,20.57,card,success,2022-06-29 16:07:38
10338,12330,33.52,cash,success,2024-06-17 13:22:29
10339,12331,3.65,card,success,2023-07-14 16:43:41
10340,12333,121.74,cash,success,2024-06-11 09:34:56
10341,12334,16.33,wallet,success,2022-06-30 21:19:29
10342,12335,16.19,card,success,2022-09-02 11:31:23
10343,12336,19.83,wallet,success,2024-04-03 05:39:09
10344,12337,43.01,wallet,success,2022-05-29 07:16:20
10345,12338,88.0,card,success,2024-04-19 20:21:08
10346,12339,12.81,cash,success,2023-10-31 23:21:05
10347,12340,98.55,cash,success,2022-02-04 20:56:58
10348,12341,37.61,card,success,2022-07-14 17:26:57
10349,12343,32.23,cash,success,2022-05-08 11:24:58
10350,12344,32.13,wallet,success,2022-05-09 22:54:46
10351,12345,48.78,wallet,success,2023-06-10 19:36:01
10352,12346,17.42,cash,failed,2024-06-25 23:58:29
10353,12347,60.02,wallet,success,2022-11-09 20:06:11
10354,12348,88.7,cash,success,2024-01-03 20:11:41
10355,12349,4.86,wallet,success,2023-09-11 14:57:25
10356,12350,151.44,cash,success,2022-01-14 20:45:13
10357,12351,50.29,wallet,success,2022-02-05 03:06:09
10358,12352,40.75,card,success,2023-04-09 22:45:55
10359,12353,32.01,wallet,success,2023-01-31 19:15:21
10360,12354,7.5,card,refunded,2022-02-03 03:44:58
10361,12356,81.88,wallet,success,2023-01-20 16:12:15
10362,12357,39.23,wallet,success,2022-03-07 13:32:47
10363,12358,32.25,cash,success,2022-05-15 15:42:41
10364,12359,12.71,wallet,success,2024-01-07 18:02:36
10365,12360,10.71,wallet,success,2023-06-10 03:16:39
10366,12361,12.98,card,refunded,2024-04-12 18:59:16
10367,12362,18.64,wallet,success,2023-02-23 16:39:41
10368,12363,32.55,card,success,2024-01-06 22:10:33
10369,12364,15.95,cash,success,2023-07-03 00:04:05
10370,12365,61.7,cash,success,2022-10-06 04:25:05
10371,12366,46.44,wallet,success,2022-03-11 19:00:03
10372,12367,37.53,card,success,2024-01-02 06:07:56
10373,12368,29.51,card,success,2023-07-20 17:21:12
10374,12369,10.15,card,failed,2022-09-24 18:12:06
10375,12370,30.16,cash,success,2022-02-02 22:27:11
10376,12373,14.79,card,success,2022-09-23 18:47:53
10377,12374,40.55,card,success,2023-11-06 06:19:41
10378,12375,19.2,cash,success,2023-03-06 19:52:43
10379,12377,27.6,wallet,success,2022-03-28 14:08:12
10380,12378,27.25,cash,success,2024-01-20 09:18:23
10381,12379,43.87,cash,success,2024-01-21 01:10:51
10382,12380,15.83,wallet,success,2023-09-26 22:09:57
10383,12381,45.12,wallet,success,2022-05-27 14:24:52
10384,12382,8.03,card,success,2023-03-25 21:13:44
10385,12383,9.22,wallet,success,2023-06-18 08:48:09
10386,12384,3.95,wallet,success,2022-05-08 09:07:08
10387,12385,51.68,cash,success,2022-06-28 08:02:33
10388,12386,11.22,card,success,2024-03-06 03:14:22
10389,12388,41.47,card,success,2023-06-07 22:59:54
10390,12389,57.53,wallet,success,2023-08-28 17:47:06
10391,12391,6.85,card,success,2022-01-02 17:35:18
10392,12392,27.26,cash,success,2022-07-13 04:06:39
10393,12393,85.9,card,success,2022-08-30 09:31:44
10394,12394,32.99,wallet,success,2024-01-31 21:45:18
10395,12395,42.35,card,success,2024-06-13 16:11:14
10396,12397,36.23,cash,success,2022-05-07 18:49:39
10397,12398,31.97,cash,success,2023-07-17 05:45:20
10398,12399,33.07,card,success,2023-05-21 11:27:37
10399,12400,16.08,wallet,success,2022-10-18 20:37:28
10400,12401,10.34,card,success,2023-07-09 06:45:52
10401,12402,97.74,wallet,success,2022-04-29 07:37:54
10402,12404,40.67,wallet,success,2022-09-30 04:15:51
10403,12407,52.01,wallet,success,2024-04-21 21:16:14
10404,12408,54.64,cash,success,2022-06-22 05:31:43
10405,12409,48.29,cash,success,2024-06-22 15:27:33
10406,12411,63.97,card,success,2023-10-11 08:47:14
10407,12412,33.99,card,success,2023-07-15 08:31:31
10408,12413,25.88,wallet,success,2022-02-07 01:02:17
10409,12414,37.76,cash,success,2024-06-27 02:44:40
10410,12415,20.64,card,success,2022-07-10 17:33:57
10411,12416,40.66,card,success,2024-03-13 00:53:32
10412,12417,8.56,cash,success,2023-01-29 03:30:40
10413,12418,36.27,cash,success,2022-05-17 10:16:38
10414,12419,31.98,wallet,success,2024-02-20 02:39:58
10415,12420,13.12,card,success,2024-01-22 00:35:30
10416,12421,14.89,card,success,2024-06-06 10:46:38
10417,12422,67.81,cash,success,2022-09-16 01:22:52
10418,12423,60.59,wallet,success,2023-03-08 19:33:29
10419,12424,36.45,cash,success,2024-02-18 21:40:21
10420,12425,14.9,wallet,success,2022-01-29 13:55:30
10421,12427,37.84,wallet,success,2024-01-20 09:19:38
10422,12428,42.67,wallet,success,2023-09-29 00:04:11
10423,12429,22.32,card,success,2023-02-13 11:07:03
10424,12430,39.96,wallet,success,2023-12-04 15:39:01
10425,12431,4.05,cash,success,2022-07-01 20:17:34
10426,12432,37.96,card,success,2022-02-01 01:33:37
10427,12433,50.58,cash,success,2023-09-03 05:27:34
10428,12434,16.94,wallet,success,2022-06-25 07:10:27
10429,12435,38.42,card,success,2023-01-05 14:09:34
10430,12436,11.2,wallet,success,2022-09-18 08:41:05
10431,12437,11.26,wallet,success,2022-02-14 17:11:42
10432,12438,25.91,cash,success,2022-07-27 17:39:23
10433,12440,13.88,cash,success,2024-01-12 06:50:25
10434,12441,4.38,card,success,2022-05-06 15:49:30
10435,12442,69.25,card,success,2022-06-15 12:17:42
10436,12443,16.05,cash,success,2022-06-06 02:32:18
10437,12444,49.78,card,success,2022-10-12 04:09:05
10438,12445,42.48,card,success,2023-01-04 00:49:53
10439,12446,71.75,wallet,success,2023-01-31 20:49:50
10440,12447,114.85,card,success,2023-05-18 19:09:57
10441,12448,107.06,cash,success,2022-01-15 00:18:18
10442,12449,30.63,wallet,success,2023-11-26 21:00:04
10443,12450,14.98,wallet,success,2022-08-14 16:24:57
10444,12451,34.35,cash,success,2022-03-08 13:23:31
10445,12452,39.0,card,success,2022-08-21 18:06:06
10446,12453,35.78,card,success,2023-01-11 06:02:00
10447,12454,14.16,cash,success,2024-01-23 06:36:45
10448,12455,50.51,card,success,2024-01-22 03:44:33
10449,12456,43.61,wallet,success,2024-02-21 05:24:22
10450,12457,116.84,card,success,2022-05-06 19:55:01
10451,12458,68.26,cash,success,2022-09-03 00:04:23
10452,12460,35.75,cash,success,2022-10-17 16:03:14
10453,12461,50.41,wallet,success,2024-03-05 05:46:02
10454,12462,13.7,cash,success,2023-11-05 03:00:46
10455,12464,14.78,card,success,2023-02-24 08:50:47
10456,12465,124.44,wallet,success,2022-09-28 19:20:01
10457,12466,89.92,card,success,2022-01-18 08:38:02
10458,12467,9.09,wallet,success,2023-11-28 01:18:54
10459,12468,21.88,cash,success,2023-06-16 18:49:36
10460,12469,22.31,cash,success,2024-04-02 01:19:15
10461,12470,49.49,cash,success,2023-06-25 12:14:06
10462,12471,51.06,card,success,2022-03-04 21:16:09
10463,12472,29.41,card,success,2023-11-05 11:52:36
10464,12473,63.1,cash,success,2022-11-26 01:27:52
10465,12474,36.21,wallet,success,2022-10-12 15:35:39
10466,12475,48.51,wallet,success,2022-07-24 14:33:22
10467,12477,23.29,wallet,success,2023-02-27 17:09:26
10468,12478,26.21,wallet,success,2022-08-02 02:12:55
10469,12479,41.47,cash,success,2023-04-25 03:43:00
10470,12480,52.89,wallet,success,2022-05-07 17:23:25
10471,12481,91.09,cash,success,2023-04-29 01:33:01
10472,12482,104.95,cash,success,2022-08-30 09:06:47
10473,12485,63.63,wallet,success,2022-05-17 20:00:06
10474,12487,40.38,wallet,success,2023-07-09 12:14:24
10475,12488,30.45,cash,success,2023-01-29 06:09:07
10476,12489,14.57,cash,success,2022-06-30 04:11:28
10477,12490,35.3,wallet,success,2022-07-10 06:18:41
10478,12491,14.66,cash,success,2022-06-10 13:37:17
10479,12492,63.1,card,success,2022-03-26 10:41:36
10480,12493,6.93,cash,success,2024-05-06 05:55:34
10481,12494,113.86,cash,success,2023-01-09 20:52:41
10482,12495,43.12,cash,success,2024-02-23 02:52:07
10483,12496,12.22,cash,success,2023-11-05 18:15:23
10484,12497,36.49,card,success,2023-12-27 14:25:14
10485,12498,168.45,wallet,success,2023-02-18 01:40:54
10486,12499,40.25,wallet,success,2022-09-21 14:36:03
10487,12500,26.39,cash,success,2023-06-02 22:53:48
10488,12501,15.91,card,success,2023-07-05 20:59:41
10489,12502,4.14,cash,success,2023-02-23 01:18:03
10490,12503,21.39,wallet,success,2024-06-05 13:33:58
10491,12504,13.04,wallet,success,2023-04-10 13:57:42
10492,12506,33.95,card,success,2023-04-08 17:56:04
10493,12507,28.28,wallet,success,2024-01-23 11:46:27
10494,12508,36.49,card,success,2022-10-02 10:22:59
10495,12509,78.9,wallet,success,2022-04-06 20:12:07
10496,12510,32.61,wallet,success,2022-11-07 14:49:11
10497,12511,14.82,card,success,2022-05-07 08:08:41
10498,12512,8.93,wallet,success,2022-05-12 14:57:32
10499,12513,25.61,card,success,2023-09-10 07:16:55
10500,12514,88.11,card,success,2023-08-26 02:50:10
10501,12515,25.52,cash,success,2024-03-02 09:50:25
10502,12516,14.43,wallet,success,2023-12-12 01:18:16
10503,12517,35.62,card,success,2024-02-17 05:48:26
10504,12518,62.39,card,success,2022-03-01 23:30:08
10505,12519,101.39,card,success,2023-02-24 20:48:30
10506,12520,51.92,cash,success,2024-06-13 14:19:03
