trip_id,rider_id,driver_id,pickup_location_id,dropoff_location_id,requested_at,started_at,completed_at,status,distance_km,duration_mins,base_fare,surge_multiplier,total_fare,payment_method,hour,day_of_week,month,year,is_weekend,wait_time_mins,fare_per_km,surge_tier,fare_bucket
9061,723,186,34,36,2023-10-05 08:07:57,2023-10-05 08:19:57,2023-10-05 08:35:57,completed,9.3,16,15.93,1.88,29.95,cash,8,Thursday,2023-10,2023,False,12.0,3.2204301075268815,High Surge,$25–$50
9062,723,101,36,35,2022-03-30 14:57:16,2022-03-30 15:03:16,2022-03-30 15:13:16,completed,6.71,10,11.88,1.0,11.88,card,14,Wednesday,2022-03,2022,False,6.0,1.7704918032786887,No Surge,$10–$25
9063,723,206,28,21,2022-04-19 10:22:48,2022-04-19 10:29:48,2022-04-19 11:05:48,completed,22.16,36,34.08,1.0,34.08,card,10,Tuesday,2022-04,2022,False,7.0,1.5379061371841154,No Surge,$25–$50
9065,723,388,6,1,2024-01-11 04:58:45,2024-01-11 05:04:45,2024-01-11 05:07:45,completed,0.5,3,3.65,1.0,3.65,wallet,4,Thursday,2024-01,2024,False,6.0,7.3,No Surge,Under $10
9066,724,174,23,24,2023-10-20 18:52:02,2023-10-20 19:03:02,2023-10-20 20:12:02,completed,23.64,69,42.3,2.17,91.79,card,18,Friday,2023-10,2023,False,11.0,3.8828257191201354,High Surge,$50–$100
9067,724,252,6,9,2023-01-01 02:51:45,2023-01-01 02:57:45,2023-01-01 03:05:45,completed,2.97,8,7.37,1.0,7.37,wallet,2,Sunday,2023-01,2023,True,6.0,2.4814814814814814,No Surge,Under $10
9068,724,38,14,18,2024-03-17 13:52:07,2024-03-17 13:58:07,2024-03-17 14:48:07,completed,17.37,50,31.61,1.0,31.61,card,13,Sunday,2024-03,2024,True,6.0,1.8198042602187678,No Surge,$25–$50
9069,724,230,9,7,2022-05-12 10:49:16,2022-05-12 10:55:16,2022-05-12 11:10:16,completed,7.75,15,14.03,1.0,14.03,wallet,10,Thursday,2022-05,2022,False,6.0,1.8103225806451613,No Surge,$10–$25
9070,724,234,30,27,2022-05-09 20:09:49,2022-05-09 20:21:49,2022-05-09 20:43:49,completed,15.27,22,23.7,1.0,23.7,card,20,Monday,2022-05,2022,False,12.0,1.5520628683693516,No Surge,$10–$25
9071,724,217,9,8,2022-01-21 15:29:55,2022-01-21 15:34:55,2022-01-21 15:44:55,completed,5.4,10,10.44,1.0,10.44,cash,15,Friday,2022-01,2022,False,5.0,1.9333333333333331,No Surge,$10–$25
9072,724,57,36,40,2023-03-16 08:27:19,2023-03-16 08:35:19,2023-03-16 09:13:19,completed,37.95,38,51.85,1.86,96.44,cash,8,Thursday,2023-03,2023,False,8.0,2.541238471673254,High Surge,$50–$100
9073,724,19,15,11,2023-01-09 06:36:09,2023-01-09 06:44:09,2023-01-09 07:42:09,completed,28.33,58,45.26,1.0,45.26,card,6,Monday,2023-01,2023,False,8.0,1.597599717613837,No Surge,$25–$50
9074,725,124,29,26,2023-10-18 23:13:50,2023-10-18 23:25:50,2023-10-19 00:11:50,completed,40.76,46,56.54,1.0,56.54,cash,23,Wednesday,2023-10,2023,False,12.0,1.3871442590775271,No Surge,$50–$100
9075,725,311,3,6,2022-01-12 05:52:25,2022-01-12 06:04:25,2022-01-12 07:00:25,completed,17.24,56,32.66,1.0,32.66,cash,5,Wednesday,2022-01,2022,False,12.0,1.894431554524362,No Surge,$25–$50
9076,725,220,1,4,2023-01-18 01:33:07,2023-01-18 01:41:07,2023-01-18 02:00:07,completed,7.6,19,14.66,1.0,14.66,card,1,Wednesday,2023-01,2023,False,8.0,1.9289473684210527,No Surge,$10–$25
9077,726,260,7,3,2022-05-04 18:37:39,2022-05-04 18:44:39,2022-05-04 19:24:39,completed,24.61,40,37.57,2.87,107.83,card,18,Wednesday,2022-05,2022,False,7.0,4.381552214546932,High Surge,Over $100
9078,726,127,39,38,2022-04-29 17:43:24,2022-04-29 17:46:24,2022-04-29 18:16:24,completed,20.14,30,30.65,1.76,53.94,wallet,17,Friday,2022-04,2022,False,3.0,2.6782522343594835,High Surge,$50–$100
9081,727,167,9,1,2024-02-11 23:58:44,2024-02-12 00:05:44,2024-02-12 00:11:44,completed,4.0,6,8.1,1.0,8.1,card,23,Sunday,2024-02,2024,True,7.0,2.025,No Surge,Under $10
9082,727,387,31,34,2024-05-11 04:01:51,2024-05-11 04:09:51,2024-05-11 04:42:51,completed,40.95,33,54.15,1.0,54.15,wallet,4,Saturday,2024-05,2024,True,8.0,1.3223443223443223,No Surge,$50–$100
9084,727,77,7,5,2024-01-18 07:35:51,2024-01-18 07:44:51,2024-01-18 08:07:51,completed,13.47,23,21.92,2.7,59.18,card,7,Thursday,2024-01,2024,False,9.0,4.393466963622865,High Surge,$50–$100
9085,728,66,34,31,2023-03-23 22:43:49,2023-03-23 22:50:49,2023-03-23 23:16:49,completed,37.59,26,49.05,1.0,49.05,cash,22,Thursday,2023-03,2023,False,7.0,1.3048683160415002,No Surge,$25–$50
9086,728,299,39,36,2024-03-07 13:31:46,2024-03-07 13:35:46,2024-03-07 13:49:46,completed,12.07,14,18.58,1.0,18.58,wallet,13,Thursday,2024-03,2024,False,4.0,1.5393537696768846,No Surge,$10–$25
9087,728,361,12,19,2023-02-04 02:18:33,2023-02-04 02:27:33,2023-02-04 02:30:33,completed,1.61,3,4.87,1.0,4.87,wallet,2,Saturday,2023-02,2023,True,9.0,3.0248447204968945,No Surge,Under $10
9089,728,168,10,4,2024-06-28 15:12:19,2024-06-28 15:21:19,2024-06-28 16:11:19,completed,21.43,50,36.07,1.0,36.07,card,15,Friday,2024-06,2024,False,9.0,1.6831544563695755,No Surge,$25–$50
9090,728,65,18,11,2024-06-26 18:41:01,2024-06-26 18:47:01,2024-06-26 19:35:01,completed,38.2,48,54.12,2.75,148.83,wallet,18,Wednesday,2024-06,2024,False,6.0,3.8960732984293194,High Surge,Over $100
9091,728,145,25,22,2023-02-14 06:44:03,2023-02-14 06:55:03,2023-02-14 07:26:03,completed,15.48,31,25.73,1.0,25.73,card,6,Tuesday,2023-02,2023,False,11.0,1.6621447028423773,No Surge,$25–$50
9092,728,18,21,25,2023-07-02 11:02:21,2023-07-02 11:09:21,2023-07-02 11:47:21,completed,23.5,38,35.95,1.0,35.95,card,11,Sunday,2023-07,2023,True,7.0,1.5297872340425533,No Surge,$25–$50
9093,728,230,8,4,2022-02-17 08:14:50,2022-02-17 08:18:50,2022-02-17 08:37:50,completed,7.89,19,14.98,2.95,44.19,card,8,Thursday,2022-02,2022,False,4.0,5.600760456273764,High Surge,$25–$50
9094,728,282,20,15,2022-09-08 02:11:22,2022-09-08 02:14:22,2022-09-08 02:25:22,completed,5.96,11,11.26,1.0,11.26,card,2,Thursday,2022-09,2022,False,3.0,1.8892617449664428,No Surge,$10–$25
9095,728,241,31,39,2022-05-11 03:28:53,2022-05-11 03:31:53,2022-05-11 04:26:53,completed,36.96,55,54.16,1.0,54.16,card,3,Wednesday,2022-05,2022,False,3.0,1.4653679653679652,No Surge,$50–$100
9096,728,181,10,8,2023-02-22 09:09:46,2023-02-22 09:17:46,2023-02-22 09:57:46,completed,16.89,40,29.08,1.0,29.08,card,9,Wednesday,2023-02,2023,False,8.0,1.7217288336293664,No Surge,$25–$50
9097,728,305,8,6,2022-03-09 05:05:54,2022-03-09 05:10:54,2022-03-09 05:13:54,completed,0.8,3,3.98,1.0,3.98,cash,5,Wednesday,2022-03,2022,False,5.0,4.975,No Surge,Under $10
9098,728,316,22,23,2024-02-28 12:36:54,2024-02-28 12:42:54,2024-02-28 13:11:54,completed,22.58,29,33.14,1.0,33.14,wallet,12,Wednesday,2024-02,2024,False,6.0,1.467670504871568,No Surge,$25–$50
9099,728,53,34,38,2024-02-06 18:10:42,2024-02-06 18:15:42,2024-02-06 19:10:42,completed,19.79,55,35.27,2.84,100.17,cash,18,Tuesday,2024-02,2024,False,5.0,5.061647296614452,High Surge,Over $100
9100,728,397,18,16,2023-07-15 07:29:14,2023-07-15 07:35:14,2023-07-15 08:00:14,completed,13.81,25,22.69,1.0,22.69,cash,7,Saturday,2023-07,2023,True,6.0,1.6430123099203475,No Surge,$10–$25
9101,728,142,10,6,2023-11-10 12:39:45,2023-11-10 12:42:45,2023-11-10 12:57:45,completed,11.3,15,17.93,1.0,17.93,wallet,12,Friday,2023-11,2023,False,3.0,1.5867256637168141,No Surge,$10–$25
9102,728,241,31,37,2022-01-04 13:03:47,2022-01-04 13:05:47,2022-01-04 13:40:47,completed,46.18,35,60.3,1.0,60.3,cash,13,Tuesday,2022-01,2022,False,2.0,1.3057600692940667,No Surge,$50–$100
9103,729,347,15,17,2022-01-30 15:27:41,2022-01-30 15:32:41,2022-01-30 15:36:41,completed,4.45,4,8.2,1.0,8.2,cash,15,Sunday,2022-01,2022,True,5.0,1.842696629213483,No Surge,Under $10
9104,729,270,23,30,2023-08-06 14:31:00,2023-08-06 14:43:00,2023-08-06 15:42:00,completed,38.96,59,57.16,1.0,57.16,wallet,14,Sunday,2023-08,2023,True,12.0,1.4671457905544147,No Surge,$50–$100
9106,729,100,25,26,2022-05-30 12:21:55,2022-05-30 12:26:55,2022-05-30 13:06:55,completed,21.62,40,34.28,1.0,34.28,wallet,12,Monday,2022-05,2022,False,5.0,1.5855689176688252,No Surge,$25–$50
9107,730,95,36,40,2022-11-30 14:18:42,2022-11-30 14:29:42,2022-11-30 15:14:42,completed,37.49,45,52.74,1.29,68.03,cash,14,Wednesday,2022-11,2022,False,11.0,1.8146172312616697,Low Surge,$50–$100
9108,731,174,29,25,2023-06-15 17:02:10,2023-06-15 17:07:10,2023-06-15 18:29:10,completed,31.76,82,53.84,1.99,107.14,card,17,Thursday,2023-06,2023,False,5.0,3.3734256926952138,High Surge,Over $100
9109,731,163,32,37,2023-01-02 05:28:55,2023-01-02 05:35:55,2023-01-02 06:08:55,completed,21.58,33,32.84,1.0,32.84,wallet,5,Monday,2023-01,2023,False,7.0,1.5217794253938834,No Surge,$25–$50
9111,732,35,40,37,2022-06-09 09:41:49,2022-06-09 09:46:49,2022-06-09 10:32:49,completed,43.5,46,59.55,1.0,59.55,wallet,9,Thursday,2022-06,2022,False,5.0,1.3689655172413793,No Surge,$50–$100
9112,732,249,15,11,2022-02-14 11:08:20,2022-02-14 11:16:20,2022-02-14 11:55:20,completed,24.26,39,36.99,1.0,36.99,cash,11,Monday,2022-02,2022,False,8.0,1.5247320692497939,No Surge,$25–$50
9113,732,4,34,39,2024-06-15 19:14:17,2024-06-15 19:20:17,2024-06-15 19:23:17,completed,5.12,3,8.73,1.0,8.73,card,19,Saturday,2024-06,2024,True,6.0,1.705078125,No Surge,Under $10
9114,732,57,35,39,2024-03-25 08:52:09,2024-03-25 08:59:09,2024-03-25 09:11:09,completed,7.11,12,12.72,2.18,27.73,card,8,Monday,2024-03,2024,False,7.0,3.90014064697609,High Surge,$25–$50
9115,733,277,39,37,2022-05-30 07:03:12,2022-05-30 07:14:12,2022-05-30 08:19:12,completed,27.93,65,46.22,2.6,120.17,card,7,Monday,2022-05,2022,False,11.0,4.302542069459363,High Surge,Over $100
9116,733,377,15,12,2023-04-19 15:48:06,2023-04-19 15:57:06,2023-04-19 16:09:06,completed,6.0,12,11.5,1.0,11.5,card,15,Wednesday,2023-04,2023,False,9.0,1.9166666666666667,No Surge,$10–$25
9119,735,275,12,18,2024-02-18 00:53:55,2024-02-18 00:59:55,2024-02-18 01:11:55,completed,9.42,12,15.26,1.0,15.26,cash,0,Sunday,2024-02,2024,True,6.0,1.6199575371549895,No Surge,$10–$25
9120,735,399,26,29,2023-04-05 03:20:57,2023-04-05 03:29:57,2023-04-05 04:27:57,completed,28.85,58,45.84,1.0,45.84,wallet,3,Wednesday,2023-04,2023,False,9.0,1.5889081455805893,No Surge,$25–$50
9121,735,35,36,38,2023-08-14 18:07:10,2023-08-14 18:12:10,2023-08-14 18:46:10,completed,16.02,34,26.92,1.52,40.92,wallet,18,Monday,2023-08,2023,False,5.0,2.554307116104869,High Surge,$25–$50
9122,736,177,40,39,2022-03-06 22:40:36,2022-03-06 22:48:36,2022-03-06 23:31:36,completed,25.22,43,38.84,1.0,38.84,card,22,Sunday,2022-03,2022,True,8.0,1.540047581284695,No Surge,$25–$50
9123,736,73,40,33,2024-03-28 09:55:32,2024-03-28 09:57:32,2024-03-28 10:53:32,completed,23.92,56,40.01,1.0,40.01,card,9,Thursday,2024-03,2024,False,2.0,1.672658862876254,No Surge,$25–$50
9124,736,379,35,39,2023-04-03 07:19:55,2023-04-03 07:25:55,2023-04-03 07:38:55,completed,5.24,13,10.86,2.89,31.39,card,7,Monday,2023-04,2023,False,6.0,5.990458015267175,High Surge,$25–$50
9125,736,102,39,36,2023-06-19 07:19:22,2023-06-19 07:27:22,2023-06-19 07:49:22,completed,9.78,22,17.66,1.84,32.49,wallet,7,Monday,2023-06,2023,False,8.0,3.3220858895705527,High Surge,$25–$50
9126,737,367,5,2,2022-04-14 12:48:44,2022-04-14 12:53:44,2022-04-14 13:30:44,completed,31.22,37,44.24,1.0,44.24,cash,12,Thursday,2022-04,2022,False,5.0,1.4170403587443947,No Surge,$25–$50
9127,737,234,22,28,2023-08-01 01:10:13,2023-08-01 01:17:13,2023-08-01 01:32:13,completed,12.87,15,19.66,1.0,19.66,wallet,1,Tuesday,2023-08,2023,False,7.0,1.5275835275835277,No Surge,$10–$25
9128,737,15,9,1,2023-10-13 04:19:17,2023-10-13 04:29:17,2023-10-13 04:39:17,completed,3.63,10,8.49,1.0,8.49,card,4,Friday,2023-10,2023,False,10.0,2.3388429752066116,No Surge,Under $10
9129,737,18,28,24,2024-06-13 11:42:20,2024-06-13 11:46:20,2024-06-13 12:22:20,completed,26.2,36,38.52,1.0,38.52,wallet,11,Thursday,2024-06,2024,False,4.0,1.470229007633588,No Surge,$25–$50
9130,737,301,36,34,2024-02-26 06:45:49,2024-02-26 06:53:49,2024-02-26 07:10:49,completed,14.69,17,22.06,1.0,22.06,card,6,Monday,2024-02,2024,False,8.0,1.5017018379850238,No Surge,$10–$25
9131,737,150,10,3,2022-07-02 20:09:24,2022-07-02 20:11:24,2022-07-02 21:15:24,completed,22.89,64,40.48,1.0,40.48,wallet,20,Saturday,2022-07,2022,True,2.0,1.7684578418523371,No Surge,$25–$50
9132,737,190,22,26,2023-12-15 23:49:12,2023-12-15 23:55:12,2023-12-16 00:15:12,completed,13.59,20,21.45,2.54,54.48,card,23,Friday,2023-12,2023,False,6.0,4.008830022075055,High Surge,$50–$100
9135,737,238,4,8,2024-06-01 14:30:51,2024-06-01 14:38:51,2024-06-01 14:45:51,completed,5.75,7,10.23,1.0,10.23,wallet,14,Saturday,2024-06,2024,True,8.0,1.7791304347826087,No Surge,$10–$25
9136,737,206,23,24,2022-08-26 11:22:59,2022-08-26 11:27:59,2022-08-26 11:54:59,completed,20.5,27,30.45,1.0,30.45,cash,11,Friday,2022-08,2022,False,5.0,1.4853658536585366,No Surge,$25–$50
9138,737,353,26,22,2023-11-19 02:36:51,2023-11-19 02:42:51,2023-11-19 02:55:51,completed,10.97,13,17.17,1.0,17.17,wallet,2,Sunday,2023-11,2023,True,6.0,1.5651777575205106,No Surge,$10–$25
9140,737,312,6,7,2023-08-31 05:43:34,2023-08-31 05:47:34,2023-08-31 05:50:34,completed,3.85,3,7.34,1.0,7.34,cash,5,Thursday,2023-08,2023,False,4.0,1.9064935064935065,No Surge,Under $10
9142,737,274,33,36,2022-10-05 13:49:11,2022-10-05 13:59:11,2022-10-05 14:13:11,completed,8.99,14,15.19,1.0,15.19,card,13,Wednesday,2022-10,2022,False,10.0,1.689655172413793,No Surge,$10–$25
9143,737,367,2,1,2023-02-09 20:09:53,2023-02-09 20:15:53,2023-02-09 20:55:53,completed,29.69,40,43.16,1.0,43.16,wallet,20,Thursday,2023-02,2023,False,6.0,1.453688110474907,No Surge,$25–$50
9144,737,90,12,15,2024-03-11 21:54:02,2024-03-11 22:00:02,2024-03-11 22:04:02,completed,4.1,4,7.81,1.0,7.81,cash,21,Monday,2024-03,2024,False,6.0,1.904878048780488,No Surge,Under $10
9145,737,116,7,8,2022-09-18 13:35:41,2022-09-18 13:38:41,2022-09-18 13:47:41,completed,3.84,9,8.52,1.0,8.52,cash,13,Sunday,2022-09,2022,True,3.0,2.21875,No Surge,Under $10
9146,737,231,12,18,2022-06-09 12:56:29,2022-06-09 13:02:29,2022-06-09 13:28:29,completed,14.48,26,23.63,1.0,23.63,wallet,12,Thursday,2022-06,2022,False,6.0,1.6319060773480663,No Surge,$10–$25
9148,737,225,10,4,2024-01-05 12:11:02,2024-01-05 12:18:02,2024-01-05 12:54:02,completed,22.16,36,34.08,1.0,34.08,wallet,12,Friday,2024-01,2024,False,7.0,1.5379061371841154,No Surge,$25–$50
9149,737,306,38,34,2023-08-30 22:27:59,2023-08-30 22:30:59,2023-08-30 23:06:59,completed,24.85,36,37.04,1.0,37.04,card,22,Wednesday,2023-08,2023,False,3.0,1.490543259557344,No Surge,$25–$50
9150,737,240,31,34,2024-01-27 18:51:41,2024-01-27 18:55:41,2024-01-27 19:31:41,completed,34.24,36,47.36,1.0,47.36,card,18,Saturday,2024-01,2024,True,4.0,1.3831775700934579,No Surge,$25–$50
9151,737,299,34,40,2023-07-15 12:07:20,2023-07-15 12:14:20,2023-07-15 12:45:20,completed,22.37,31,33.31,1.0,33.31,cash,12,Saturday,2023-07,2023,True,7.0,1.489047831917747,No Surge,$25–$50
9152,737,25,8,3,2024-02-04 16:50:40,2024-02-04 16:55:40,2024-02-04 17:38:40,completed,20.98,43,34.18,1.0,34.18,wallet,16,Sunday,2024-02,2024,True,5.0,1.6291706387035272,No Surge,$25–$50
9153,737,185,14,11,2022-07-19 10:08:34,2022-07-19 10:11:34,2022-07-19 10:44:34,completed,26.14,33,37.85,1.0,37.85,wallet,10,Tuesday,2022-07,2022,False,3.0,1.447972456006121,No Surge,$25–$50
9154,737,145,28,26,2023-05-09 13:51:32,2023-05-09 13:58:32,2023-05-09 15:02:32,completed,26.33,64,44.26,1.0,44.26,wallet,13,Tuesday,2023-05,2023,False,7.0,1.6809722749715155,No Surge,$25–$50
9155,737,330,9,6,2023-05-05 12:30:48,2023-05-05 12:37:48,2023-05-05 12:46:48,completed,2.92,9,7.51,1.0,7.51,cash,12,Friday,2023-05,2023,False,7.0,2.5719178082191783,No Surge,Under $10
9156,737,249,15,12,2022-05-06 22:26:26,2022-05-06 22:31:26,2022-05-06 22:44:26,completed,6.06,13,11.77,2.27,26.72,wallet,22,Friday,2022-05,2022,False,5.0,4.409240924092409,High Surge,$25–$50
9157,737,9,13,11,2023-12-15 20:55:23,2023-12-15 21:01:23,2023-12-15 21:38:23,completed,28.05,37,40.76,1.0,40.76,card,20,Friday,2023-12,2023,False,6.0,1.4531194295900176,No Surge,$25–$50
9158,737,143,6,2,2023-04-13 22:47:16,2023-04-13 22:58:16,2023-04-13 23:33:16,completed,26.88,35,39.07,1.0,39.07,wallet,22,Thursday,2023-04,2023,False,11.0,1.453497023809524,No Surge,$25–$50
9159,737,31,40,32,2022-08-23 17:44:55,2022-08-23 17:48:55,2022-08-23 18:16:55,completed,24.64,28,35.2,2.21,77.79,card,17,Tuesday,2022-08,2022,False,4.0,3.1570616883116887,High Surge,$50–$100
9160,737,110,28,24,2023-10-01 15:14:06,2023-10-01 15:20:06,2023-10-01 16:00:06,completed,19.83,40,32.31,1.0,32.31,wallet,15,Sunday,2023-10,2023,True,6.0,1.6293494704992437,No Surge,$25–$50
9161,737,75,3,9,2022-01-20 12:29:27,2022-01-20 12:38:27,2022-01-20 13:14:27,completed,17.77,36,29.25,1.0,29.25,wallet,12,Thursday,2022-01,2022,False,9.0,1.646032639279685,No Surge,$25–$50
9162,737,319,6,3,2023-10-02 00:02:21,2023-10-02 00:12:21,2023-10-02 00:48:21,completed,16.19,36,27.51,1.0,27.51,wallet,0,Monday,2023-10,2023,False,10.0,1.699197035206918,No Surge,$25–$50
9163,737,125,7,9,2023-03-09 12:03:32,2023-03-09 12:10:32,2023-03-09 12:19:32,completed,6.23,9,11.15,1.0,11.15,card,12,Thursday,2023-03,2023,False,7.0,1.7897271268057784,No Surge,$10–$25
9164,737,6,36,40,2022-08-02 19:33:02,2022-08-02 19:41:02,2022-08-02 20:26:02,completed,34.0,45,48.9,1.62,79.22,cash,19,Tuesday,2022-08,2022,False,8.0,2.33,High Surge,$50–$100
9166,737,172,32,35,2023-05-12 13:27:57,2023-05-12 13:33:57,2023-05-12 13:36:57,completed,3.26,3,6.69,1.0,6.69,card,13,Friday,2023-05,2023,False,6.0,2.052147239263804,No Surge,Under $10
9167,737,142,8,10,2023-09-12 18:03:39,2023-09-12 18:06:39,2023-09-12 18:44:39,completed,15.2,38,26.82,2.61,70.0,card,18,Tuesday,2023-09,2023,False,3.0,4.605263157894737,High Surge,$50–$100
9168,737,308,25,26,2022-11-20 16:01:03,2022-11-20 16:07:03,2022-11-20 17:55:03,completed,36.02,108,63.72,1.0,63.72,card,16,Sunday,2022-11,2022,True,6.0,1.7690172126596333,No Surge,$50–$100
9169,737,279,6,1,2024-06-05 06:49:18,2024-06-05 06:58:18,2024-06-05 07:01:18,completed,0.5,3,3.65,1.0,3.65,cash,6,Wednesday,2024-06,2024,False,9.0,7.3,No Surge,Under $10
9171,737,248,19,14,2023-01-02 16:44:04,2023-01-02 16:56:04,2023-01-02 17:23:04,completed,19.54,27,29.39,1.0,29.39,cash,16,Monday,2023-01,2023,False,12.0,1.5040941658137155,No Surge,$25–$50
9172,737,278,34,32,2024-02-10 11:57:16,2024-02-10 11:59:16,2024-02-10 12:12:16,completed,6.24,13,11.96,1.0,11.96,card,11,Saturday,2024-02,2024,True,2.0,1.9166666666666667,No Surge,$10–$25
9173,737,74,37,32,2024-01-03 01:20:08,2024-01-03 01:31:08,2024-01-03 02:26:08,completed,17.22,55,32.44,1.0,32.44,wallet,1,Wednesday,2024-01,2024,False,11.0,1.883855981416957,No Surge,$25–$50
9175,737,305,2,9,2023-05-01 17:53:26,2023-05-01 17:59:26,2023-05-01 18:58:26,completed,27.48,59,44.53,2.89,128.69,cash,17,Monday,2023-05,2023,False,6.0,4.6830422125181945,High Surge,Over $100
9176,737,322,16,14,2024-01-02 05:58:50,2024-01-02 06:07:50,2024-01-02 07:06:50,completed,21.5,59,37.95,1.0,37.95,cash,5,Tuesday,2024-01,2024,False,9.0,1.7651162790697676,No Surge,$25–$50
9177,737,293,31,38,2023-03-12 02:25:48,2023-03-12 02:31:48,2023-03-12 03:22:48,completed,42.35,51,59.29,1.0,59.29,cash,2,Sunday,2023-03,2023,True,6.0,1.4,No Surge,$50–$100
9178,737,2,22,23,2023-10-29 23:16:19,2023-10-29 23:26:19,2023-10-30 00:03:19,completed,21.17,37,33.19,1.0,33.19,wallet,23,Sunday,2023-10,2023,True,10.0,1.5677846008502596,No Surge,$25–$50
9179,737,347,16,11,2024-01-20 11:36:57,2024-01-20 11:43:57,2024-01-20 12:34:57,completed,35.3,51,51.53,1.0,51.53,cash,11,Saturday,2024-01,2024,True,7.0,1.459773371104816,No Surge,$50–$100
9181,737,393,11,13,2022-11-04 10:24:10,2022-11-04 10:36:10,2022-11-04 11:38:10,completed,29.99,62,47.89,1.0,47.89,wallet,10,Friday,2022-11,2022,False,12.0,1.596865621873958,No Surge,$25–$50
9182,737,132,10,2,2023-09-30 16:57:24,2023-09-30 17:06:24,2023-09-30 18:09:24,completed,16.5,63,33.25,1.0,33.25,cash,16,Saturday,2023-09,2023,True,9.0,2.015151515151515,No Surge,$25–$50
9183,737,308,28,26,2023-08-07 02:31:35,2023-08-07 02:35:35,2023-08-07 03:09:35,completed,22.25,34,33.78,1.0,33.78,cash,2,Monday,2023-08,2023,False,4.0,1.5182022471910113,No Surge,$25–$50
9184,737,126,19,11,2023-02-23 00:38:50,2023-02-23 00:42:50,2023-02-23 01:24:50,completed,28.44,42,42.18,1.0,42.18,cash,0,Thursday,2023-02,2023,False,4.0,1.4831223628691983,No Surge,$25–$50
9185,737,372,12,14,2023-02-27 17:31:37,2023-02-27 17:41:37,2023-02-27 18:44:37,completed,17.34,63,34.17,1.92,65.61,card,17,Monday,2023-02,2023,False,10.0,3.783737024221453,High Surge,$50–$100
9186,737,260,2,3,2024-04-07 09:01:43,2024-04-07 09:12:43,2024-04-07 10:16:43,completed,23.56,64,41.22,1.0,41.22,wallet,9,Sunday,2024-04,2024,True,11.0,1.7495755517826825,No Surge,$25–$50
9187,737,319,7,5,2024-03-17 17:07:46,2024-03-17 17:10:46,2024-03-17 17:35:46,completed,9.2,25,17.62,1.0,17.62,wallet,17,Sunday,2024-03,2024,True,3.0,1.915217391304348,No Surge,$10–$25
9189,737,17,23,30,2022-03-26 02:15:31,2022-03-26 02:18:31,2022-03-26 03:10:31,completed,42.1,52,59.21,1.0,59.21,wallet,2,Saturday,2022-03,2022,True,3.0,1.4064133016627078,No Surge,$50–$100
9190,737,334,16,15,2024-03-23 06:27:05,2024-03-23 06:30:05,2024-03-23 06:42:05,completed,6.73,12,12.3,1.0,12.3,wallet,6,Saturday,2024-03,2024,True,3.0,1.8276374442793462,No Surge,$10–$25
9191,737,132,2,7,2022-09-30 13:18:53,2022-09-30 13:28:53,2022-09-30 14:17:53,completed,31.17,49,46.59,1.0,46.59,card,13,Friday,2022-09,2022,False,10.0,1.494706448508181,No Surge,$25–$50
9192,738,34,23,26,2022-06-07 22:06:09,2022-06-07 22:08:09,2022-06-07 23:09:09,completed,32.67,61,50.64,1.0,50.64,card,22,Tuesday,2022-06,2022,False,2.0,1.5500459136822773,No Surge,$50–$100
9194,739,275,20,18,2022-11-23 20:16:56,2022-11-23 20:26:56,2022-11-23 21:05:56,completed,16.85,39,28.84,1.0,28.84,card,20,Wednesday,2022-11,2022,False,10.0,1.7115727002967358,No Surge,$25–$50
9195,739,178,39,38,2022-02-08 00:43:32,2022-02-08 00:46:32,2022-02-08 01:48:32,completed,22.64,62,39.8,1.0,39.8,wallet,0,Tuesday,2022-02,2022,False,3.0,1.7579505300353355,No Surge,$25–$50
9196,739,151,4,1,2022-01-27 03:51:56,2022-01-27 04:01:56,2022-01-27 04:15:56,completed,5.92,14,11.81,1.0,11.81,cash,3,Thursday,2022-01,2022,False,10.0,1.9949324324324325,No Surge,$10–$25
9197,739,226,36,31,2023-12-23 20:00:44,2023-12-23 20:04:44,2023-12-23 20:55:44,completed,24.88,51,40.07,1.0,40.07,wallet,20,Saturday,2023-12,2023,True,4.0,1.6105305466237942,No Surge,$25–$50
9198,739,362,17,14,2022-12-27 23:02:34,2022-12-27 23:07:34,2022-12-27 23:49:34,completed,18.12,42,30.83,1.0,30.83,cash,23,Tuesday,2022-12,2022,False,5.0,1.7014348785871962,No Surge,$25–$50
9199,739,347,14,19,2023-01-20 06:41:44,2023-01-20 06:51:44,2023-01-20 07:32:44,completed,24.87,41,38.06,1.0,38.06,card,6,Friday,2023-01,2023,False,10.0,1.5303578608765582,No Surge,$25–$50
9200,739,277,36,37,2023-07-17 10:08:13,2023-07-17 10:16:13,2023-07-17 11:00:13,completed,22.04,44,35.54,1.0,35.54,card,10,Monday,2023-07,2023,False,8.0,1.6125226860254083,No Surge,$25–$50
9202,739,288,39,32,2022-03-18 07:37:12,2022-03-18 07:46:12,2022-03-18 08:07:12,completed,9.78,21,17.46,2.49,43.48,wallet,7,Friday,2022-03,2022,False,9.0,4.445807770961145,High Surge,$25–$50
9203,739,341,13,15,2023-01-27 22:44:07,2023-01-27 22:46:07,2023-01-27 22:55:07,completed,3.65,9,8.32,2.83,23.55,card,22,Friday,2023-01,2023,False,2.0,6.452054794520548,High Surge,$10–$25
