review_id,trip_id,reviewer_id,reviewee_id,rating,comment,reviewed_at,review_month
5915,7793,515,823,2,"Excellent service, will ride again.",2022-07-21 18:18:56,2022-07
5916,7794,823,1001,4,Very clean car.,2023-10-14 22:41:59,2023-10
5917,7795,1649,823,3,Very clean car.,2022-08-03 08:03:16,2022-08
5918,7796,823,1400,5,Very courteous driver.,2022-05-19 14:47:48,2022-05
5919,7798,823,1755,2,Had trouble finding the pickup spot.,2022-07-12 02:08:15,2022-07
5920,7801,823,919,5,"Great rider, very polite.",2023-03-12 09:37:50,2023-03
5921,7802,823,412,3,Got there safely.,2022-09-12 00:33:19,2022-09
5922,7803,248,823,3,,2022-06-08 12:58:58,2022-06
5923,7807,823,1654,3,Decent experience.,2023-05-09 21:14:41,2023-05
5924,7809,823,1991,2,,2022-10-17 10:48:32,2022-10
5925,7809,1991,823,4,"Great driver, very professional!",2022-10-17 11:08:32,2022-10
5926,7811,823,230,4,,2022-08-20 01:49:12,2022-08
5927,7813,823,1350,4,,2022-07-08 12:43:55,2022-07
5928,7814,1477,823,3,"Great driver, very professional!",2023-11-30 17:24:52,2023-11
5929,7815,823,1207,4,Fast and safe driver.,2024-02-24 19:11:28,2024-02
5930,7816,823,1494,3,Acceptable ride.,2023-05-12 00:20:21,2023-05
5931,7821,229,823,3,,2022-01-29 07:36:49,2022-01
5932,7823,136,823,4,"Excellent service, will ride again.",2023-03-08 00:17:30,2023-03
5933,7825,823,1739,4,,2022-06-16 07:40:11,2022-06
5934,7825,1739,823,4,Very clean car.,2022-06-16 08:48:11,2022-06
5935,7827,823,1105,4,,2023-12-18 07:54:12,2023-12
5936,7827,1105,823,4,"Great driver, very professional!",2023-12-18 08:03:12,2023-12
5937,7828,823,146,4,,2023-02-02 16:25:19,2023-02
5938,7830,823,1477,4,,2023-01-23 11:36:35,2023-01
5939,7831,823,1040,3,,2023-12-11 04:55:07,2023-12
5940,7831,1040,823,2,,2023-12-11 06:10:07,2023-12
5941,7832,823,1288,4,,2023-02-28 07:27:02,2023-02
5942,7834,823,433,4,"Excellent service, will ride again.",2024-02-13 17:44:20,2024-02
5943,7836,823,1606,4,Car was spotless.,2022-11-02 20:31:25,2022-11
5944,7838,823,1403,3,Average experience.,2022-02-04 00:00:10,2022-02
5945,7839,823,1947,4,"5 stars, highly recommend!",2022-01-02 13:47:34,2022-01
5946,7840,823,1495,3,Nothing to complain about.,2022-04-04 15:16:03,2022-04
5947,7840,1495,823,4,,2022-04-04 15:25:03,2022-04
5948,7841,823,1606,4,,2022-11-03 03:04:25,2022-11
5949,7842,823,1438,4,,2022-07-29 15:26:14,2022-07
5950,7844,65,823,4,"Excellent service, will ride again.",2024-06-20 19:27:47,2024-06
5951,7845,722,1437,4,,2024-03-17 11:38:48,2024-03
5952,7845,1437,722,3,"Smooth ride, on time.",2024-03-17 12:03:48,2024-03
5953,7846,803,1948,4,,2024-06-24 11:47:47,2024-06
5954,7847,596,412,3,,2023-11-15 20:38:12,2023-11
5955,7848,596,436,4,"Smooth ride, on time.",2023-05-10 20:41:12,2023-05
5956,7849,596,1087,3,Fine driver.,2022-11-02 02:14:54,2022-11
5957,7849,1087,596,3,"Smooth ride, on time.",2022-11-02 02:30:54,2022-11
5958,7851,596,1606,3,Average experience.,2024-04-05 12:15:18,2024-04
5959,7853,1298,779,4,"Quick and efficient, thanks!",2023-08-26 02:05:18,2023-08
5960,7853,779,1298,5,Super friendly and helpful.,2023-08-26 04:00:18,2023-08
5961,7855,1298,452,3,Fine driver.,2023-06-17 15:40:45,2023-06
5962,7857,1298,1087,4,,2024-01-10 08:46:45,2024-01
5963,7858,1298,1187,3,,2023-09-11 10:34:06,2023-09
5964,7860,1298,1741,3,Got there safely.,2023-12-13 03:34:35,2023-12
5965,7861,1298,898,4,,2023-03-05 06:05:00,2023-03
5966,7863,1298,1281,3,,2022-03-15 07:34:26,2022-03
5967,7864,1298,1328,3,,2022-11-10 07:08:13,2022-11
5968,7864,1328,1298,3,"Smooth ride, on time.",2022-11-10 06:55:13,2022-11
5969,7868,1298,1267,3,,2023-03-30 06:30:10,2023-03
5970,7869,1298,778,3,,2022-02-21 02:27:08,2022-02
5971,7869,778,1298,4,"Excellent service, will ride again.",2022-02-21 02:40:08,2022-02
5972,7872,1237,1298,4,"Great driver, very professional!",2023-01-14 20:52:23,2023-01
5973,7873,1298,506,4,Very comfortable ride.,2024-05-12 15:00:16,2024-05
5974,7873,506,1298,3,,2024-05-12 16:13:16,2024-05
5975,7875,1298,1981,5,Car was spotless.,2023-12-27 12:36:15,2023-12
5976,7875,1981,1298,3,"Excellent service, will ride again.",2023-12-27 12:38:15,2023-12
5977,7877,1298,789,3,Nothing to complain about.,2022-09-16 15:56:14,2022-09
5978,7878,1298,1091,5,Car was spotless.,2022-03-06 17:45:06,2022-03
5979,7879,759,1298,3,Super friendly and helpful.,2023-06-27 21:11:15,2023-06
5980,7881,1298,1394,4,,2023-03-19 16:24:44,2023-03
5981,7884,1298,331,5,"Perfect trip, no issues.",2024-01-06 05:51:01,2024-01
5982,7885,1298,1324,2,Had trouble finding the pickup spot.,2022-06-16 20:21:00,2022-06
5983,7886,1649,1298,4,Very clean car.,2023-12-19 03:10:18,2023-12
5984,7887,1298,553,4,"Smooth ride, on time.",2023-01-01 22:10:21,2023-01
5985,7888,1298,55,5,,2024-02-22 00:23:26,2024-02
5986,7890,1298,1472,3,Average experience.,2022-05-30 06:58:36,2022-05
5987,7890,1472,1298,4,Super friendly and helpful.,2022-05-30 08:01:36,2022-05
5988,7892,1298,1302,4,Loved the music selection!,2023-05-06 20:23:17,2023-05
5989,7893,1298,1532,3,Average experience.,2024-01-03 09:21:49,2024-01
5990,7894,1298,800,5,"Quick and efficient, thanks!",2023-10-24 20:05:41,2023-10
5991,7897,1298,1099,5,"Excellent service, will ride again.",2023-11-25 22:50:02,2023-11
5992,7897,1099,1298,3,"Excellent service, will ride again.",2023-11-25 23:00:02,2023-11
5993,7900,1298,1450,3,Acceptable ride.,2022-07-16 16:10:00,2022-07
5994,7901,1298,1400,5,Car was spotless.,2023-04-27 18:29:19,2023-04
5995,7901,1400,1298,2,"Excellent service, will ride again.",2023-04-27 19:04:19,2023-04
5996,7903,1298,834,4,,2023-04-20 22:07:57,2023-04
5997,7905,1298,553,4,,2022-04-27 09:25:51,2022-04
5998,7906,1131,1298,2,"Great driver, very professional!",2023-04-17 06:25:06,2023-04
5999,7907,1305,1995,3,,2022-08-17 11:16:20,2022-08
6000,7907,1995,1305,3,Very clean car.,2022-08-17 12:06:20,2022-08
6001,7908,1305,1575,3,,2024-03-12 02:19:58,2024-03
6002,7908,1575,1305,3,"Great driver, very professional!",2024-03-12 01:44:58,2024-03
6003,7909,1305,1479,4,Very clean car.,2022-12-17 05:05:15,2022-12
6004,7911,1305,225,3,Nothing to complain about.,2022-09-16 06:33:10,2022-09
6005,7912,10,136,3,Got there safely.,2023-10-07 15:21:26,2023-10
6006,7912,136,10,3,"Great driver, very professional!",2023-10-07 16:48:26,2023-10
6007,7915,956,941,4,,2023-04-01 15:22:47,2023-04
6008,7916,1947,180,4,Super friendly and helpful.,2022-12-03 02:55:54,2022-12
6009,7919,180,139,4,,2022-03-29 07:50:43,2022-03
6010,7920,180,1111,4,Car was spotless.,2022-01-02 12:01:37,2022-01
6011,7921,180,1562,5,"5 stars, highly recommend!",2022-08-12 21:38:03,2022-08
6012,7923,180,331,3,,2023-10-01 13:19:13,2023-10
6013,7923,331,180,4,Super friendly and helpful.,2023-10-01 15:24:13,2023-10
6014,7924,180,1781,3,,2022-09-20 11:48:06,2022-09
6015,7925,180,947,4,,2022-10-01 00:58:42,2022-10
6016,7926,180,2,5,Very comfortable ride.,2023-10-20 07:13:07,2023-10
6017,7929,690,180,3,Very clean car.,2022-12-22 17:12:27,2022-12
6018,7930,180,1865,3,,2024-01-31 11:03:10,2024-01
6019,7932,289,1955,4,,2024-04-07 23:53:18,2024-04
6020,7933,289,179,3,,2022-11-17 17:46:56,2022-11
6021,7934,289,974,5,Very courteous driver.,2023-03-16 11:41:17,2023-03
6022,7936,1548,289,4,"Excellent service, will ride again.",2022-03-17 07:33:17,2022-03
6023,7938,289,1492,5,,2022-08-08 11:53:42,2022-08
6024,7940,1933,289,5,"Smooth ride, on time.",2023-02-12 07:59:40,2023-02
6025,7942,289,1948,4,,2023-02-13 16:06:06,2023-02
6026,7942,1948,289,3,,2023-02-13 17:12:06,2023-02
6027,7947,289,508,5,"Easy pickup, no problems.",2023-01-29 11:42:16,2023-01
6028,7948,289,1700,4,"Great driver, very professional!",2022-12-14 19:29:59,2022-12
6029,7950,339,289,3,,2024-06-09 12:32:55,2024-06
6030,7954,289,1135,4,,2024-01-06 20:17:10,2024-01
6031,7959,289,601,4,,2022-12-22 11:49:53,2022-12
6032,7962,289,1724,5,,2024-02-07 12:44:15,2024-02
6033,7963,1035,289,5,"Great driver, very professional!",2022-01-06 16:51:30,2022-01
6034,7964,389,289,3,"Smooth ride, on time.",2023-10-22 07:34:44,2023-10
6035,7965,289,1684,4,"Easy pickup, no problems.",2022-07-07 02:26:59,2022-07
6036,7966,289,293,4,"5 stars, highly recommend!",2023-07-31 06:55:26,2023-07
6037,7967,289,1790,4,"Smooth ride, on time.",2023-09-28 18:52:54,2023-09
6038,7969,289,1741,3,,2022-08-24 20:27:43,2022-08
6039,7969,1741,289,3,Super friendly and helpful.,2022-08-24 21:48:43,2022-08
6040,7971,289,190,4,"5 stars, highly recommend!",2024-02-09 11:27:41,2024-02
6041,7972,289,1134,3,,2023-01-01 11:01:10,2023-01
6042,7973,289,376,4,,2022-11-04 07:55:31,2022-11
6043,7974,289,1288,3,,2022-10-05 21:34:37,2022-10
6044,7975,645,289,2,,2024-04-27 18:51:38,2024-04
6045,7976,289,1162,5,Loved the music selection!,2022-12-06 06:31:10,2022-12
6046,7977,289,1286,5,,2022-05-03 18:03:57,2022-05
6047,7978,289,1727,5,,2022-08-04 18:04:30,2022-08
6048,7978,1727,289,3,"Great driver, very professional!",2022-08-04 18:55:30,2022-08
6049,7980,289,293,3,,2023-12-10 22:35:27,2023-12
6050,7983,289,199,4,"Easy pickup, no problems.",2023-03-06 14:29:43,2023-03
6051,7984,289,1355,3,,2023-04-30 07:52:40,2023-04
6052,7985,289,765,4,,2023-06-07 18:00:25,2023-06
6053,7986,289,66,3,,2022-07-23 17:33:52,2022-07
6054,7986,66,289,4,Super friendly and helpful.,2022-07-23 18:58:52,2022-07
6055,7988,289,1575,4,"Excellent service, will ride again.",2022-10-21 11:40:07,2022-10
6056,7991,289,1131,4,,2023-12-25 19:34:27,2023-12
6057,7991,1131,289,3,"Smooth ride, on time.",2023-12-25 19:02:27,2023-12
6058,7992,289,1099,4,Very courteous driver.,2023-09-11 11:48:15,2023-09
6059,7993,289,977,3,Nothing to complain about.,2023-12-26 15:52:30,2023-12
6060,7994,289,351,5,,2023-06-21 20:45:52,2023-06
6061,7995,289,1030,4,,2024-02-27 09:50:26,2024-02
6062,7996,289,818,2,Driver was rude.,2023-07-09 23:24:01,2023-07
6063,7996,818,289,3,"Great driver, very professional!",2023-07-10 00:58:01,2023-07
6064,8001,289,121,5,"Great driver, very professional!",2024-01-19 04:36:36,2024-01
6065,8005,62,289,3,Super friendly and helpful.,2022-10-23 14:50:21,2022-10
6066,8007,289,759,4,,2024-03-27 14:31:26,2024-03
6067,8009,289,1741,4,Loved the music selection!,2024-03-08 09:19:40,2024-03
6068,8010,289,393,5,Very clean car.,2023-11-19 15:05:20,2023-11
6069,8011,55,289,4,Super friendly and helpful.,2023-08-19 15:37:31,2023-08
6070,8012,289,1371,4,"Perfect trip, no issues.",2023-07-21 16:51:49,2023-07
6071,8013,289,1653,5,,2024-03-05 09:46:04,2024-03
6072,8016,289,225,3,,2024-01-09 02:13:11,2024-01
6073,8020,289,1288,4,Very courteous driver.,2022-03-05 10:34:35,2022-03
6074,8020,1288,289,3,Very clean car.,2022-03-05 11:06:35,2022-03
6075,8021,289,1794,5,"Easy pickup, no problems.",2022-12-23 21:54:00,2022-12
6076,8021,1794,289,4,"Excellent service, will ride again.",2022-12-23 22:41:00,2022-12
6077,8023,289,139,3,,2022-07-15 20:30:46,2022-07
6078,8024,331,289,3,"Excellent service, will ride again.",2024-03-29 00:37:11,2024-03
6079,8025,289,1170,4,,2022-05-28 06:16:51,2022-05
6080,8026,289,510,3,,2023-07-12 21:46:57,2023-07
6081,8027,1336,289,3,"Excellent service, will ride again.",2023-04-04 20:55:53,2023-04
6082,8028,289,759,4,Very courteous driver.,2024-01-24 22:45:32,2024-01
6083,8030,289,1060,2,Driver was late.,2022-08-03 20:46:42,2022-08
6084,8030,1060,289,2,"Great driver, very professional!",2022-08-03 21:25:42,2022-08
6085,8032,289,230,2,,2022-03-07 03:14:56,2022-03
6086,8032,230,289,3,Super friendly and helpful.,2022-03-07 01:30:56,2022-03
6087,8033,1461,289,4,Super friendly and helpful.,2022-11-07 10:12:03,2022-11
6088,8034,289,121,4,,2023-08-20 02:41:35,2023-08
6089,8035,289,1477,3,,2024-05-03 23:15:44,2024-05
6090,8035,1477,289,3,Very clean car.,2024-05-03 23:26:44,2024-05
6091,8036,1178,508,3,Trip was okay.,2022-03-30 06:29:00,2022-03
6092,8036,508,1178,4,Super friendly and helpful.,2022-03-30 05:53:00,2022-03
6093,8039,1060,887,2,"Smooth ride, on time.",2023-09-25 00:35:25,2023-09
6094,8040,887,351,2,,2022-06-17 17:16:22,2022-06
6095,8040,351,887,4,,2022-06-17 19:20:22,2022-06
6096,8041,866,887,2,"Great driver, very professional!",2023-08-16 19:24:53,2023-08
6097,8042,1865,887,2,"Smooth ride, on time.",2024-02-23 20:38:21,2024-02
6098,8043,887,1775,3,Fine driver.,2023-06-02 08:46:46,2023-06
6099,8044,504,1286,4,,2022-12-17 07:52:39,2022-12
6100,8045,1356,504,4,"Excellent service, will ride again.",2022-08-24 05:12:22,2022-08
6101,8048,110,1183,4,,2023-05-16 15:55:02,2023-05
6102,8049,110,194,3,Nothing to complain about.,2022-02-21 19:58:43,2022-02
6103,8049,194,110,3,"Excellent service, will ride again.",2022-02-21 21:01:43,2022-02
6104,8051,15,110,4,"Excellent service, will ride again.",2022-03-28 06:10:32,2022-03
6105,8053,1001,110,5,Super friendly and helpful.,2023-11-29 05:44:18,2023-11
6106,8054,110,104,3,Fine driver.,2024-06-01 11:37:49,2024-06
6107,8054,104,110,3,"Smooth ride, on time.",2024-06-01 12:16:49,2024-06
6108,8055,110,502,3,Decent experience.,2023-08-14 05:30:34,2023-08
6109,8058,412,110,3,Super friendly and helpful.,2022-02-24 00:55:47,2022-02
6110,8059,110,1790,4,"Smooth ride, on time.",2022-04-24 02:11:21,2022-04
6111,8059,1790,110,4,,2022-04-24 03:20:21,2022-04
6112,8064,110,748,5,,2022-11-02 01:51:08,2022-11
6113,8065,110,542,4,,2023-07-23 02:46:22,2023-07
6114,8066,110,430,4,,2022-10-06 21:03:27,2022-10
6115,8069,110,1001,4,,2022-09-29 09:20:08,2022-09
6116,8070,110,564,5,,2023-10-30 23:58:28,2023-10
6117,8070,564,110,2,"Great driver, very professional!",2023-10-31 00:55:28,2023-10
6118,8071,1243,110,3,Super friendly and helpful.,2022-07-08 06:40:13,2022-07
6119,8073,110,1355,5,Loved the music selection!,2022-09-27 09:00:35,2022-09
6120,8074,110,779,3,,2023-01-02 15:05:04,2023-01
6121,8075,110,1841,4,,2023-12-10 00:09:50,2023-12
6122,8077,110,1841,3,,2023-06-07 10:25:05,2023-06
6123,8079,110,469,4,,2022-10-07 03:33:37,2022-10
6124,8081,110,1790,5,"Great driver, very professional!",2022-12-24 21:49:35,2022-12
6125,8081,1790,110,3,Very clean car.,2022-12-24 22:47:35,2022-12
6126,8082,110,119,5,,2023-03-22 04:49:05,2023-03
6127,8085,110,929,3,,2023-04-29 23:49:47,2023-04
6128,8087,110,66,4,,2022-09-10 15:59:15,2022-09
6129,8089,110,7,4,,2023-09-04 00:45:45,2023-09
6130,8090,110,412,2,Took too long.,2022-03-29 16:23:41,2022-03
6131,8092,110,7,2,,2024-02-21 02:42:38,2024-02
6132,8092,7,110,3,"Smooth ride, on time.",2024-02-21 03:45:38,2024-02
6133,8093,110,1281,4,"Perfect trip, no issues.",2022-07-30 01:14:48,2022-07
6134,8094,110,705,4,Loved the music selection!,2024-01-10 19:30:46,2024-01
6135,8095,110,389,3,,2023-03-12 23:58:50,2023-03
6136,8095,389,110,3,,2023-03-13 00:05:50,2023-03
6137,8096,110,645,5,,2023-12-17 00:48:25,2023-12
6138,8097,110,1044,5,Very clean car.,2022-02-04 09:36:30,2022-02
6139,8097,1044,110,4,"Smooth ride, on time.",2022-02-04 11:38:30,2022-02
6140,8099,110,1606,2,,2022-02-05 14:53:13,2022-02
6141,8103,110,1309,3,Decent experience.,2023-12-11 12:16:51,2023-12
6142,8104,110,15,3,"OK trip, nothing special.",2023-10-29 07:46:49,2023-10
6143,8104,15,110,3,"Excellent service, will ride again.",2023-10-29 07:59:49,2023-10
6144,8105,110,1088,3,,2024-04-22 08:15:04,2024-04
6145,8109,110,1776,4,,2022-10-09 14:37:19,2022-10
6146,8110,608,110,2,Super friendly and helpful.,2024-06-18 09:14:00,2024-06
6147,8115,199,110,4,Super friendly and helpful.,2023-05-12 16:24:10,2023-05
6148,8116,110,1739,4,"Easy pickup, no problems.",2023-05-31 13:10:47,2023-05
6149,8120,110,328,3,Fine driver.,2023-11-17 10:02:13,2023-11
6150,8121,110,742,4,Loved the music selection!,2023-12-16 03:06:48,2023-12
6151,8122,110,549,4,Very clean car.,2022-11-15 08:56:24,2022-11
6152,8123,110,1386,4,Very courteous driver.,2022-05-25 13:08:24,2022-05
6153,8124,1494,110,3,"Excellent service, will ride again.",2023-10-11 17:48:18,2023-10
6154,8125,110,759,4,,2023-12-01 06:04:17,2023-12
6155,8125,759,110,4,"Excellent service, will ride again.",2023-12-01 07:16:17,2023-12
6156,8128,110,741,1,Took too long.,2024-01-06 12:04:38,2024-01
6157,8128,741,110,4,"Smooth ride, on time.",2024-01-06 11:30:38,2024-01
6158,8132,1787,1040,4,Car was spotless.,2022-10-14 22:40:32,2022-10
6159,8133,20,1206,5,,2023-07-16 04:00:29,2023-07
6160,8134,20,1386,5,Very comfortable ride.,2023-03-03 00:39:25,2023-03
6161,8138,645,20,4,,2024-04-02 09:58:42,2024-04
6162,8139,20,1026,4,,2022-07-19 06:38:53,2022-07
6163,8143,20,1427,4,"Great driver, very professional!",2022-10-14 23:58:27,2022-10
6164,8145,194,1689,4,Super friendly and helpful.,2024-01-26 01:14:11,2024-01
6165,8149,1612,1288,4,,2024-04-28 08:54:44,2024-04
6166,8150,1984,1612,3,"Excellent service, will ride again.",2024-05-11 17:02:19,2024-05
6167,8151,1612,1654,2,,2022-03-14 16:29:18,2022-03
6168,8152,1612,866,2,Driver was late.,2023-11-02 18:17:41,2023-11
6169,8152,866,1612,4,"Excellent service, will ride again.",2023-11-02 19:36:41,2023-11
6170,8153,1612,207,3,,2022-04-01 18:24:29,2022-04
6171,8154,1739,1612,3,"Great driver, very professional!",2022-10-30 12:39:03,2022-10
6172,8156,1612,1727,5,Car was spotless.,2022-01-30 05:06:46,2022-01
6173,8156,1727,1612,4,"Smooth ride, on time.",2022-01-30 04:40:46,2022-01
6174,8160,1612,1099,4,"Quick and efficient, thanks!",2022-11-13 09:23:36,2022-11
6175,8162,1612,929,5,,2024-04-24 02:13:42,2024-04
6176,8164,1612,412,3,Acceptable ride.,2023-06-01 20:14:26,2023-06
6177,8167,132,1612,3,Super friendly and helpful.,2022-10-14 06:46:27,2022-10
6178,8168,1612,1564,3,,2023-08-31 01:30:32,2023-08
6179,8169,1612,1371,4,,2022-11-23 23:29:13,2022-11
6180,8169,1371,1612,3,"Excellent service, will ride again.",2022-11-24 00:57:13,2022-11
6181,8172,1612,458,3,,2024-02-03 02:18:00,2024-02
6182,8172,458,1612,5,"Smooth ride, on time.",2024-02-03 00:37:00,2024-02
6183,8173,1612,1403,3,,2023-09-29 01:27:16,2023-09
6184,8174,1612,132,4,,2024-02-23 04:50:09,2024-02
6185,8174,132,1612,4,"Excellent service, will ride again.",2024-02-23 06:11:09,2024-02
6186,8176,1612,458,3,,2022-04-22 08:02:47,2022-04
6187,8176,458,1612,2,Super friendly and helpful.,2022-04-22 07:20:47,2022-04
6188,8180,585,1612,4,Super friendly and helpful.,2022-07-14 12:11:39,2022-07
6189,8183,1868,450,3,Acceptable ride.,2022-04-07 04:41:23,2022-04
6190,8185,1868,318,3,,2024-03-24 21:30:42,2024-03
6191,8186,1965,1868,3,"Excellent service, will ride again.",2022-05-06 08:13:39,2022-05
6192,8187,541,271,5,,2022-12-20 06:28:20,2022-12
6193,8187,271,541,3,"Great driver, very professional!",2022-12-20 07:33:20,2022-12
6194,8195,541,1293,5,"Great rider, very polite.",2024-04-05 20:23:02,2024-04
6195,8196,258,541,3,Very clean car.,2023-10-29 15:32:32,2023-10
6196,8197,541,202,5,Super friendly and helpful.,2022-09-26 03:42:32,2022-09
6197,8199,541,1355,4,"5 stars, highly recommend!",2023-11-02 10:05:42,2023-11
6198,8201,541,741,3,Trip was okay.,2023-05-25 21:40:59,2023-05
6199,8202,541,446,3,,2024-01-22 08:28:35,2024-01
6200,8203,541,957,3,,2022-10-04 23:04:27,2022-10
6201,8204,1035,541,4,"Smooth ride, on time.",2023-08-31 23:21:51,2023-08
6202,8206,541,433,5,"5 stars, highly recommend!",2023-02-04 08:44:50,2023-02
6203,8207,541,1099,5,,2023-06-20 14:30:46,2023-06
6204,8207,1099,541,2,Super friendly and helpful.,2023-06-20 14:23:46,2023-06
6205,8209,132,541,3,"Great driver, very professional!",2024-04-22 11:51:46,2024-04
6206,8210,541,1495,4,,2024-03-31 04:47:20,2024-03
6207,8210,1495,541,3,,2024-03-31 04:48:20,2024-03
6208,8212,541,1739,5,,2022-04-26 11:38:11,2022-04
6209,8214,1948,541,5,"Smooth ride, on time.",2024-03-02 14:45:27,2024-03
6210,8215,452,541,4,"Great driver, very professional!",2024-05-10 05:25:29,2024-05
6211,8216,541,199,4,"Great rider, very polite.",2024-01-11 15:26:15,2024-01
6212,8218,541,1526,4,Very clean car.,2023-05-12 12:41:26,2023-05
6213,8219,541,777,4,,2022-08-29 07:37:43,2022-08
6214,8221,541,957,2,Rough driving.,2024-03-06 07:27:59,2024-03
6215,8223,541,469,3,"OK trip, nothing special.",2022-07-23 14:33:54,2022-07
6216,8224,541,705,5,,2024-02-13 22:26:53,2024-02
6217,8227,957,541,3,Super friendly and helpful.,2022-03-03 11:54:33,2022-03
6218,8228,541,539,3,Fine driver.,2024-02-18 07:09:03,2024-02
6219,8228,539,541,3,"Great driver, very professional!",2024-02-18 07:26:03,2024-02
6220,8230,541,697,5,Very comfortable ride.,2022-11-04 19:00:16,2022-11
6221,8231,541,1139,3,,2022-09-15 10:19:17,2022-09
6222,8232,1649,541,3,"Great driver, very professional!",2022-05-05 05:48:39,2022-05
6223,8235,541,502,3,,2023-05-19 03:11:49,2023-05
6224,8237,541,647,3,Nothing to complain about.,2024-03-01 08:59:12,2024-03
6225,8238,541,1763,3,Acceptable ride.,2022-12-05 12:28:54,2022-12
6226,8238,1763,541,3,Very clean car.,2022-12-05 14:19:54,2022-12
6227,8239,1248,541,3,Super friendly and helpful.,2023-11-25 07:14:36,2023-11
6228,8241,541,1494,4,"Quick and efficient, thanks!",2024-03-15 05:09:26,2024-03
6229,8242,541,2,4,Loved the music selection!,2022-04-13 03:56:45,2022-04
6230,8244,541,508,5,,2024-02-27 22:28:41,2024-02
6231,8249,541,207,3,Nothing to complain about.,2023-04-30 03:43:41,2023-04
6232,8250,541,430,3,,2024-06-27 19:48:16,2024-06
6233,8252,541,549,5,,2022-03-01 12:29:14,2022-03
6234,8254,541,1139,3,"OK trip, nothing special.",2022-10-13 04:00:34,2022-10
6235,8255,1987,541,3,,2024-04-21 09:02:19,2024-04
6236,8256,541,446,3,Acceptable ride.,2022-10-02 06:03:52,2022-10
6237,8257,541,766,4,"5 stars, highly recommend!",2022-10-14 22:18:59,2022-10
6238,8257,766,541,5,Very clean car.,2022-10-15 00:45:59,2022-10
6239,8259,541,179,4,,2024-05-26 17:26:18,2024-05
6240,8259,179,541,2,Very clean car.,2024-05-26 17:57:18,2024-05
6241,8260,1991,541,5,"Great driver, very professional!",2023-02-07 17:38:07,2023-02
6242,8262,541,1790,5,,2024-02-02 03:25:06,2024-02
6243,8263,541,929,3,,2023-11-14 15:46:27,2023-11
6244,8263,929,541,3,Very clean car.,2023-11-14 15:36:27,2023-11
6245,8264,541,822,4,,2024-03-27 01:41:15,2024-03
6246,8266,541,834,3,Fine driver.,2022-07-19 19:16:42,2022-07
6247,8267,541,187,4,Super friendly and helpful.,2022-05-23 18:42:49,2022-05
6248,8268,541,1371,5,"Great driver, very professional!",2022-06-20 22:14:22,2022-06
6249,8269,541,1302,4,Car was spotless.,2023-02-16 00:34:29,2023-02
6250,8271,541,1975,3,,2023-08-11 06:09:03,2023-08
6251,8272,541,766,4,,2023-10-14 02:36:10,2023-10
6252,8273,541,331,3,Average experience.,2024-03-03 23:08:17,2024-03
6253,8274,541,1727,5,,2022-04-14 10:17:38,2022-04
6254,8276,207,541,5,,2022-12-17 04:19:24,2022-12
6255,8279,541,55,3,Nothing to complain about.,2023-08-24 11:49:12,2023-08
6256,8279,55,541,4,"Great driver, very professional!",2023-08-24 10:14:12,2023-08
6257,8281,541,1131,4,,2023-04-21 08:31:43,2023-04
6258,8281,1131,541,4,,2023-04-21 08:37:43,2023-04
6259,8282,541,132,5,,2023-10-03 21:01:03,2023-10
6260,8282,132,541,3,"Great driver, very professional!",2023-10-03 21:07:03,2023-10
6261,8283,541,1724,5,Super friendly and helpful.,2024-03-06 18:56:24,2024-03
6262,8284,715,1227,5,,2022-04-01 18:37:33,2022-04
6263,8285,715,1727,3,,2022-02-19 07:11:17,2022-02
6264,8286,715,553,5,,2022-12-01 14:58:16,2022-12
6265,8287,715,571,4,Loved the music selection!,2023-04-04 05:42:39,2023-04
6266,8288,1472,1907,3,"Excellent service, will ride again.",2022-04-02 12:05:15,2022-04
6267,8292,1907,1197,2,Driver was rude.,2022-01-30 10:19:40,2022-01
6268,8295,1907,1975,4,,2024-04-09 22:05:58,2024-04
6269,8296,1907,690,4,"Perfect trip, no issues.",2023-04-14 05:07:35,2023-04
6270,8297,1907,1955,4,,2022-03-24 07:29:49,2022-03
6271,8302,1907,789,3,,2024-01-02 16:58:00,2024-01
6272,8303,1907,995,3,,2023-05-15 04:29:18,2023-05
6273,8305,15,1907,4,,2023-04-17 07:34:59,2023-04
6274,8308,1907,408,3,Got there safely.,2023-07-05 14:00:35,2023-07
6275,8310,1907,446,5,Fast and safe driver.,2022-01-19 08:39:30,2022-01
6276,8310,446,1907,4,Very clean car.,2022-01-19 09:59:30,2022-01
6277,8311,1907,782,3,Decent experience.,2023-12-27 18:34:27,2023-12
6278,8311,782,1907,3,Very clean car.,2023-12-27 20:37:27,2023-12
6279,8312,1907,1477,3,,2023-08-11 11:33:03,2023-08
6280,8316,1907,645,4,,2023-08-11 05:26:37,2023-08
6281,8319,1907,52,3,,2023-09-02 13:43:34,2023-09
6282,8320,1907,1105,3,Nothing to complain about.,2024-03-10 09:53:06,2024-03
6283,8323,1907,201,5,"Great driver, very professional!",2023-09-12 18:08:44,2023-09
6284,8323,201,1907,4,Very clean car.,2023-09-12 19:01:44,2023-09
6285,8324,1907,1881,4,,2024-06-29 14:25:31,2024-06
6286,8324,1881,1907,3,"Great driver, very professional!",2024-06-29 14:08:31,2024-06
6287,8325,1907,1410,5,,2022-10-05 01:41:22,2022-10
